6/06/2020,Clean Pull,3,90,,Clean and Jerk
6/06/2020,Clean Pull,3,90,,Clean and Jerk
6/06/2020,Seated Press,5,50,,Clean and Jerk
6/06/2020,Seated Press,5,50,,Clean and Jerk
6/06/2020,Seated Press,5,50,,Clean and Jerk
6/06/2020,Seated Press,5,50,,Clean and Jerk
6/06/2020,Seated Press,5,50,,Clean and Jerk
9/06/2020,Power Snatch,3,20,,Snatch
9/06/2020,Power Snatch,3,40,,Snatch
9/06/2020,Power Snatch,3,45,,Snatch
9/06/2020,Power Snatch,3,45,,Snatch
9/06/2020,Power Snatch,3,50,,Snatch
9/06/2020,Power Snatch,3,50,,Snatch
9/06/2020,Power Snatch,3,55,,Snatch
9/06/2020,Power Snatch,3,55,,Snatch
9/06/2020,Snatch Pull,3,60,,Snatch
9/06/2020,Snatch Pull,3,70,,Snatch
9/06/2020,Snatch Pull,3,70,,Snatch
9/06/2020,Snatch Pull,3,70,,Snatch
9/06/2020,Snatch Pull,3,75,,Snatch
9/06/2020,Snatch Pull,3,75,,Snatch
9/06/2020,Snatch Pull,3,80,,Snatch
11/06/2020,Overhead Squat,3,20,,Snatch
11/06/2020,Overhead Squat,3,40,,Snatch
11/06/2020,Overhead Squat,3,50,,Snatch
11/06/2020,Overhead Squat,3,60,,Snatch
11/06/2020,Overhead Squat,3,64,,Snatch
11/06/2020,Overhead Squat,3,67,,Snatch
11/06/2020,Overhead Squat,2,70,,Snatch
11/06/2020,Overhead Squat,2,70,,Snatch
11/06/2020,Clean,3,40,,Clean and Jerk
11/06/2020,Clean,3,50,,Clean and Jerk
11/06/2020,Clean,3,60,,Clean and Jerk
11/06/2020,Clean,3,70,,Clean and Jerk
11/06/2020,Clean,3,75,,Clean and Jerk
11/06/2020,Clean,3,77,,Clean and Jerk
11/06/2020,Clean,3,78,,Clean and Jerk
11/06/2020,Jerk Long Hold,3,40,,Clean and Jerk
11/06/2020,Jerk Long Hold,3,45,,Clean and Jerk
11/06/2020,Jerk Long Hold,3,50,,Clean and Jerk
11/06/2020,Jerk Long Hold,3,50,,Clean and Jerk
11/06/2020,Jerk Long Hold,3,55,,Clean and Jerk
11/06/2020,Push Press,3,40,,Clean and Jerk
11/06/2020,Push Press,3,50,,Clean and Jerk
11/06/2020,Push Press,3,55,,Clean and Jerk
11/06/2020,Push Press,3,58,,Clean and Jerk
11/06/2020,Push Press,3,60,,Clean and Jerk
11/06/2020,Push Press,3,60,,Clean and Jerk
11/06/2020,Front Squat,3,50,,Clean and Jerk
11/06/2020,Front Squat,3,70,,Clean and Jerk
11/06/2020,Front Squat,3,75,,Clean and Jerk
11/06/2020,Front Squat,3,80,,Clean and Jerk
11/06/2020,Front Squat,3,85,,Clean and Jerk
11/06/2020,Front Squat,2,80,,Clean and Jerk
11/06/2020,Front Squat,2,80,,Clean and Jerk
16/06/2020,Snatch Balance,3,20,,Snatch
16/06/2020,Snatch Balance,3,40,,Snatch
16/06/2020,Snatch Balance,3,50,,Snatch
16/06/2020,Snatch Balance,3,60,,Snatch
16/06/2020,Snatch Balance,2,70,,Snatch
16/06/2020,Snatch Balance,2,75,,Snatch
16/06/2020,Snatch Balance,2,77,,Snatch
16/06/2020,Snatch Balance,2,79,,Snatch
16/06/2020,Power Clean and Jerk,2,50,,Clean and Jerk
16/06/2020,Power Clean and Jerk,2,60,,Clean and Jerk
16/06/2020,Power Clean and Jerk,2,70,,Clean and Jerk
16/06/2020,Power Clean and Jerk,2,75,,Clean and Jerk
16/06/2020,Power Clean and Jerk,2,78,,Clean and Jerk
16/06/2020,Power Clean and Jerk,2,82,,Clean and Jerk
16/06/2020,Power Clean and Jerk,2,85,,Clean and Jerk
16/06/2020,Power Clean and Jerk,2,87,,Clean and Jerk
16/06/2020,Clean Pull From Block,5,90,,Clean and Jerk
16/06/2020,Clean Pull From Block,5,100,,Clean and Jerk
16/06/2020,Clean Pull From Block,5,110,,Clean and Jerk
16/06/2020,Clean Pull From Block,5,115,,Clean and Jerk
16/06/2020,Clean Pull From Block,5,120,,Clean and Jerk
16/06/2020,Clean Pull From Block,5,120,,Clean and Jerk
16/06/2020,Clean Pull From Block,5,125,,Clean and Jerk
16/06/2020,Front Squat,3,50,,Clean and Jerk
16/06/2020,Front Squat,3,70,,Clean and Jerk
16/06/2020,Front Squat,3,80,,Clean and Jerk
16/06/2020,Front Squat,3,85,,Clean and Jerk
16/06/2020,Front Squat,3,90,,Clean and Jerk
16/06/2020,Front Squat,3,90,,Clean and Jerk
16/06/2020,Front Squat,3,90,,Clean and Jerk
16/06/2020,Good Morning,5,20,,Clean and Jerk
16/06/2020,Good Morning,5,30,,Clean and Jerk
16/06/2020,Good Morning,5,40,,Clean and Jerk
16/06/2020,Good Morning,5,40,,Clean and Jerk
16/06/2020,Good Morning,5,40,,Clean and Jerk
16/06/2020,Good Morning,5,40,,Clean and Jerk
16/06/2020,Good Morning,5,40,,Clean and Jerk
18/06/2020,Power Snatch,3,30,,Snatch
18/06/2020,Power Snatch,3,40,,Snatch
18/06/2020,Power Snatch,3,50,,Snatch
18/06/2020,Power Snatch,2,55,,Snatch
18/06/2020,Power Snatch,2,60,,Snatch
18/06/2020,Power Snatch,2,62,,Snatch
18/06/2020,Power Snatch,2,63,,Snatch
18/06/2020,Power Snatch,2,64,,Snatch
18/06/2020,Power Snatch,2,65,,Snatch
18/06/2020,Snatch Pull,3,65,,Snatch
18/06/2020,Snatch Pull,3,75,,Snatch
18/06/2020,Snatch Pull,3,80,,Snatch
18/06/2020,Snatch Pull,3,85,,Snatch
18/06/2020,Snatch Pull,3,90,,Snatch
18/06/2020,Snatch Pull,3,93,,Snatch
18/06/2020,Snatch Pull,3,95,,Snatch
18/06/2020,Jerk From Rack,3,50,,Clean and Jerk
18/06/2020,Jerk From Rack,3,60,,Clean and Jerk
18/06/2020,Jerk From Rack,3,70,,Clean and Jerk
18/06/2020,Jerk From Rack,3,74,,Clean and Jerk
18/06/2020,Jerk From Rack,3,77,,Clean and Jerk
18/06/2020,Jerk From Rack,3,80,,Clean and Jerk
18/06/2020,Clean,3,50,,Clean and Jerk
18/06/2020,Clean,3,60,,Clean and Jerk
18/06/2020,Clean,3,64,,Clean and Jerk
18/06/2020,Clean,3,68,,Clean and Jerk
18/06/2020,Clean,3,72,,Clean and Jerk
18/06/2020,Clean,3,76,,Clean and Jerk
18/06/2020,Clean,3,79,,Clean and Jerk
18/06/2020,Clean,3,81,,Clean and Jerk
18/06/2020,Jerk Long Hold,3,20,,Clean and Jerk
18/06/2020,Jerk Long Hold,3,30,,Clean and Jerk
18/06/2020,Jerk Long Hold,3,40,,Clean and Jerk
18/06/2020,Jerk Long Hold,3,45,,Clean and Jerk
18/06/2020,Jerk Long Hold,3,50,,Clean and Jerk
18/06/2020,Jerk Long Hold,3,55,,Clean and Jerk
18/06/2020,Jerk Long Hold,3,60,,Clean and Jerk
21/06/2020,Snatch,3,20,,Snatch
21/06/2020,Snatch,2,40,,Snatch
21/06/2020,Snatch,2,50,,Snatch
21/06/2020,Snatch,2,60,,Snatch
21/06/2020,Snatch,2,65,,Snatch
21/06/2020,Snatch,2,70,,Snatch
21/06/2020,Clean,2,70,,Clean and Jerk
21/06/2020,Clean,2,80,,Clean and Jerk
21/06/2020,Clean,2,85,,Clean and Jerk
21/06/2020,Clean,2,85,,Clean and Jerk
21/06/2020,Clean,2,85,,Clean and Jerk
21/06/2020,Clean Pull,3,90,,Clean and Jerk
21/06/2020,Clean Pull,3,100,,Clean and Jerk
21/06/2020,Clean Pull,3,110,,Clean and Jerk
21/06/2020,Clean Pull,3,115,,Clean and Jerk
21/06/2020,Back Squat,3,50,,Clean and Jerk
21/06/2020,Back Squat,3,70,,Clean and Jerk
21/06/2020,Back Squat,3,90,,Clean and Jerk
21/06/2020,Back Squat,3,100,,Clean and Jerk
21/06/2020,Back Squat,3,105,,Clean and Jerk
21/06/2020,Back Squat,3,105,,Clean and Jerk
21/06/2020,Back Squat,3,105,,Clean and Jerk
22/06/2020,Half Front Squat,3,20,,Clean and Jerk
22/06/2020,Half Front Squat,3,40,,Clean and Jerk
22/06/2020,Half Front Squat,3,50,,Clean and Jerk
22/06/2020,Half Front Squat,3,50,,Clean and Jerk
22/06/2020,Half Front Squat,3,50,,Clean and Jerk
22/06/2020,Half Front Squat,3,50,,Clean and Jerk
22/06/2020,Half Front Squat,3,50,,Clean and Jerk
22/06/2020,Front Squat,3,60,,Clean and Jerk
22/06/2020,Front Squat,3,70,,Clean and Jerk
22/06/2020,Front Squat,3,80,,Clean and Jerk
22/06/2020,Front Squat,3,90,,Clean and Jerk
23/06/2020,Snatch Balance,3,20,,Snatch
23/06/2020,Snatch Balance,3,40,,Snatch
23/06/2020,Snatch Balance,3,50,,Snatch
23/06/2020,Snatch Balance,2,60,,Snatch
23/06/2020,Snatch Balance,2,65,,Snatch
23/06/2020,Snatch Balance,2,70,,Snatch
23/06/2020,Snatch Balance,2,75,,Snatch
23/06/2020,Snatch Balance,2,80,,Snatch
23/06/2020,Snatch Balance,2,82,,Snatch
23/06/2020,Snatch Balance,2,84,,Snatch
23/06/2020,Snatch Balance,2,88,,Snatch
23/06/2020,Power Clean and Jerk,2,50,,Clean and Jerk
23/06/2020,Power Clean and Jerk,2,70,,Clean and Jerk
23/06/2020,Power Clean and Jerk,2,75,,Clean and Jerk
23/06/2020,Power Clean and Jerk,2,80,,Clean and Jerk
23/06/2020,Power Clean and Jerk,2,83,,Clean and Jerk
23/06/2020,Power Clean and Jerk,2,86,,Clean and Jerk
23/06/2020,Power Clean and Jerk,2,88,,Clean and Jerk
23/06/2020,Power Clean and Jerk,2,90,,Clean and Jerk
23/06/2020,Snatch Pull,3,70,,Snatch
23/06/2020,Snatch Pull,3,80,,Snatch
23/06/2020,Snatch Pull,3,90,,Snatch
23/06/2020,Snatch Pull,3,95,,Snatch
23/06/2020,Snatch Pull,3,100,,Snatch
23/06/2020,Snatch Pull,3,102,,Snatch
23/06/2020,Snatch Pull,3,95,,Snatch
23/06/2020,Back Squat,3,50,,Clean and Jerk
23/06/2020,Back Squat,3,70,,Clean and Jerk
23/06/2020,Back Squat,3,80,,Clean and Jerk
23/06/2020,Back Squat,3,90,,Clean and Jerk
23/06/2020,Back Squat,3,95,,Clean and Jerk
23/06/2020,Back Squat,3,100,,Clean and Jerk
23/06/2020,Back Squat,3,105,,Clean and Jerk
23/06/2020,Back Squat,3,107,,Clean and Jerk
23/06/2020,Press Behind the Neck,3,20,,Clean and Jerk
23/06/2020,Press Behind the Neck,3,40,,Clean and Jerk
23/06/2020,Press Behind the Neck,3,40,,Clean and Jerk
23/06/2020,Press Behind the Neck,3,40,,Clean and Jerk
23/06/2020,Press Behind the Neck,3,40,,Clean and Jerk
23/06/2020,Press Behind the Neck,3,40,,Clean and Jerk
25/06/2020,Snatch,2,20,,Snatch
25/06/2020,Snatch,2,40,,Snatch
25/06/2020,Snatch,2,50,,Snatch
25/06/2020,Snatch,2,60,,Snatch
25/06/2020,Snatch,2,65,,Snatch
25/06/2020,Snatch,2,70,,Snatch
25/06/2020,Snatch,2,75,,Snatch
25/06/2020,Snatch,2,77,,Snatch
25/06/2020,Snatch,2,80,,Snatch
25/06/2020,Clean and Jerk,2,50,,Clean and Jerk
25/06/2020,Clean and Jerk,2,70,,Clean and Jerk
25/06/2020,Clean and Jerk,2,80,,Clean and Jerk
25/06/2020,Clean and Jerk,2,85,,Clean and Jerk
25/06/2020,Clean and Jerk,2,90,,Clean and Jerk
25/06/2020,Clean and Jerk,2,92,,Clean and Jerk
25/06/2020,Clean and Jerk,2,94,,Clean and Jerk
25/06/2020,Clean Pull,3,90,,Clean and Jerk
25/06/2020,Clean Pull,3,100,,Clean and Jerk
25/06/2020,Clean Pull,3,110,,Clean and Jerk
25/06/2020,Clean Pull,3,115,,Clean and Jerk
25/06/2020,Clean Pull,3,115,,Clean and Jerk
25/06/2020,Clean Pull,3,115,,Clean and Jerk
25/06/2020,Back Squat,3,50,,Clean and Jerk
25/06/2020,Back Squat,3,70,,Clean and Jerk
25/06/2020,Back Squat,3,90,,Clean and Jerk
25/06/2020,Back Squat,3,100,,Clean and Jerk
25/06/2020,Back Squat,3,105,,Clean and Jerk
25/06/2020,Back Squat,3,110,,Clean and Jerk
25/06/2020,Back Squat,3,115,,Clean and Jerk
25/06/2020,Back Squat,3,118,,Clean and Jerk
25/06/2020,Good Morning,5,40,,Clean and Jerk
25/06/2020,Good Morning,5,40,,Clean and Jerk
28/06/2020,Half Front Squat,3,20,,Clean and Jerk
28/06/2020,Half Front Squat,3,40,,Clean and Jerk
28/06/2020,Half Front Squat,3,50,,Clean and Jerk
28/06/2020,Half Front Squat,3,50,,Clean and Jerk
28/06/2020,Half Front Squat,3,50,,Clean and Jerk
28/06/2020,Half Front Squat,3,50,,Clean and Jerk
28/06/2020,Half Front Squat,3,50,,Clean and Jerk
28/06/2020,Hang Clean Pull ,5,50,,Clean and Jerk
28/06/2020,Hang Clean Pull ,5,90,,Clean and Jerk
28/06/2020,Hang Clean Pull ,5,100,,Clean and Jerk
28/06/2020,Hang Clean Pull ,5,105,,Clean and Jerk
28/06/2020,Hang Clean Pull ,5,105,,Clean and Jerk
28/06/2020,Hang Clean Pull ,5,105,,Clean and Jerk
28/06/2020,Back Squat,3,50,,Clean and Jerk
28/06/2020,Back Squat,2,90,,Clean and Jerk
28/06/2020,Back Squat,2,100,,Clean and Jerk
28/06/2020,Back Squat,2,110,,Clean and Jerk
28/06/2020,Back Squat,2,115,,Clean and Jerk
28/06/2020,Back Squat,2,120,,Clean and Jerk
28/06/2020,Press in Split,5,45,,Clean and Jerk
28/06/2020,Press in Split,5,45,,Clean and Jerk
28/06/2020,Press in Split,5,45,,Clean and Jerk
28/06/2020,Press in Split,5,45,,Clean and Jerk
28/06/2020,Press in Split,5,45,,Clean and Jerk
30/06/2020,Snatch,3,20,,Snatch
30/06/2020,Snatch,2,40,,Snatch
30/06/2020,Snatch,2,50,,Snatch
30/06/2020,Snatch,2,60,,Snatch
30/06/2020,Snatch,2,70,,Snatch
30/06/2020,Snatch,1,75,,Snatch
30/06/2020,Snatch,1,80,,Snatch
30/06/2020,Snatch,1,83,,Snatch
30/06/2020,Snatch,1,85,,Snatch
30/06/2020,Snatch,1,87,,Snatch
30/06/2020,Snatch,1,88,,Snatch
30/06/2020,Clean and Jerk,2,50,,Clean and Jerk
30/06/2020,Clean and Jerk,2,70,,Clean and Jerk
30/06/2020,Clean and Jerk,1,90,,Clean and Jerk
30/06/2020,Clean and Jerk,1,100,,Clean and Jerk
30/06/2020,Clean and Jerk,1,103,,Clean and Jerk
30/06/2020,Clean and Jerk,1,105,,Clean and Jerk
30/06/2020,Clean Pull,3,100,,Clean and Jerk
30/06/2020,Clean Pull,3,110,,Clean and Jerk
30/06/2020,Clean Pull,3,115,,Clean and Jerk
30/06/2020,Clean Pull,3,115,,Clean and Jerk
30/06/2020,Clean Pull,3,115,,Clean and Jerk
30/06/2020,Back Squat,3,50,,Clean and Jerk
30/06/2020,Back Squat,3,70,,Clean and Jerk
30/06/2020,Back Squat,2,90,,Clean and Jerk
30/06/2020,Back Squat,2,100,,Clean and Jerk
30/06/2020,Back Squat,2,105,,Clean and Jerk
30/06/2020,Back Squat,2,110,,Clean and Jerk
30/06/2020,Back Squat,3,110,,Clean and Jerk
30/06/2020,Back Squat,3,110,,Clean and Jerk
2/07/2020,Power Snatch,3,40,,Snatch
2/07/2020,Power Snatch,3,50,,Snatch
2/07/2020,Power Snatch,3,60,,Snatch
2/07/2020,Power Snatch,3,63,,Snatch
2/07/2020,Power Snatch,2,68,,Snatch
2/07/2020,Power Snatch,2,65,,Snatch
2/07/2020,Power Snatch,2,65,,Snatch
2/07/2020,Power Snatch,2,65,,Snatch
2/07/2020,Power Clean,3,60,,Clean and Jerk
2/07/2020,Power Clean,3,70,,Clean and Jerk
2/07/2020,Power Clean,3,80,,Clean and Jerk
2/07/2020,Power Clean,3,85,,Clean and Jerk
2/07/2020,Power Clean,2,88,,Clean and Jerk
2/07/2020,Power Clean,2,90,,Clean and Jerk
2/07/2020,Power Clean,2,92,,Clean and Jerk
2/07/2020,Power Clean,1,94,,Clean and Jerk
2/07/2020,Power Clean,1,96,,Clean and Jerk
2/07/2020,Power Clean,1,98,,Clean and Jerk
2/07/2020,Jerk from Rack,3,50,,Clean and Jerk
2/07/2020,Jerk from Rack,3,60,,Clean and Jerk
2/07/2020,Jerk from Rack,3,70,,Clean and Jerk
2/07/2020,Jerk from Rack,3,80,,Clean and Jerk
2/07/2020,Jerk from Rack,3,85,,Clean and Jerk
2/07/2020,Jerk from Rack,3,90,,Clean and Jerk
2/07/2020,Jerk from Rack,3,95,,Clean and Jerk
2/07/2020,Front Squat,5,50,,Clean and Jerk
2/07/2020,Front Squat,3,70,,Clean and Jerk
2/07/2020,Front Squat,3,80,,Clean and Jerk
2/07/2020,Front Squat,3,90,,Clean and Jerk
2/07/2020,Front Squat,3,95,,Clean and Jerk
2/07/2020,Front Squat,2,100,,Clean and Jerk
2/07/2020,Front Squat,1,103,,Clean and Jerk
2/07/2020,Front Squat,1,105,,Clean and Jerk
2/07/2020,Press Behind the Neck,3,20,,Clean and Jerk
2/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
2/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
2/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
2/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
2/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
7/07/2020,Power Snatch,5,20,,Snatch
7/07/2020,Power Snatch,4,40,,Snatch
7/07/2020,Power Snatch,3,50,,Snatch
7/07/2020,Power Snatch,2,60,,Snatch
7/07/2020,Power Snatch,2,65,,Snatch
7/07/2020,Power Snatch,2,65,,Snatch
7/07/2020,Power Snatch,2,65,,Snatch
7/07/2020,Power Snatch,2,65,,Snatch
7/07/2020,Power Clean,3,50,,Clean and Jerk
7/07/2020,Power Clean,2,70,,Clean and Jerk
7/07/2020,Power Clean,2,80,,Clean and Jerk
7/07/2020,Power Clean,2,83,,Clean and Jerk
7/07/2020,Power Clean,2,83,,Clean and Jerk
7/07/2020,Power Clean,2,83,,Clean and Jerk
7/07/2020,Power Clean,2,83,,Clean and Jerk
7/07/2020,Jerk from Rack,3,50,,Clean and Jerk
7/07/2020,Jerk from Rack,3,70,,Clean and Jerk
7/07/2020,Jerk from Rack,3,75,,Clean and Jerk
7/07/2020,Jerk from Rack,3,78,,Clean and Jerk
7/07/2020,Jerk from Rack,3,78,,Clean and Jerk
7/07/2020,Jerk from Rack,3,78,,Clean and Jerk
7/07/2020,Front Squat,3,70,,Clean and Jerk
7/07/2020,Front Squat,3,80,,Clean and Jerk
7/07/2020,Front Squat,3,90,,Clean and Jerk
7/07/2020,Front Squat,3,95,,Clean and Jerk
7/07/2020,Front Squat,3,98,,Clean and Jerk
7/07/2020,Front Squat,3,101,,Clean and Jerk
7/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
7/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
7/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
7/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
7/07/2020,Press Behind the Neck,3,45,,Clean and Jerk
9/07/2020,Snatch,5,20,,Snatch
9/07/2020,Snatch,3,40,,Snatch
9/07/2020,Snatch,3,50,,Snatch
9/07/2020,Snatch,2,60,,Snatch
9/07/2020,Snatch,2,70,,Snatch
9/07/2020,Snatch,1,75,,Snatch
9/07/2020,Snatch,1,78,,Snatch
9/07/2020,Snatch,1,80,,Snatch
9/07/2020,Clean and Jerk,3,50,,Clean and Jerk
9/07/2020,Clean and Jerk,2,60,,Clean and Jerk
9/07/2020,Clean and Jerk,2,70,,Clean and Jerk
9/07/2020,Clean and Jerk,2,80,,Clean and Jerk
9/07/2020,Clean and Jerk,2,90,,Clean and Jerk
9/07/2020,Clean and Jerk,1,95,,Clean and Jerk
9/07/2020,Clean and Jerk,1,98,,Clean and Jerk
9/07/2020,Clean and Jerk,1,100,,Clean and Jerk
9/07/2020,Clean Pull,3,105,,Clean and Jerk
9/07/2020,Clean Pull,3,110,,Clean and Jerk
9/07/2020,Clean Pull,3,110,,Clean and Jerk
9/07/2020,Clean Pull,3,115,,Clean and Jerk
9/07/2020,Clean Pull,3,115,,Clean and Jerk
9/07/2020,Back Squat,3,50,,Clean and Jerk
9/07/2020,Back Squat,3,70,,Clean and Jerk
9/07/2020,Back Squat,3,90,,Clean and Jerk
9/07/2020,Back Squat,3,100,,Clean and Jerk
9/07/2020,Back Squat,3,105,,Clean and Jerk
9/07/2020,Back Squat,2,110,,Clean and Jerk
9/07/2020,Back Squat,2,115,,Clean and Jerk
12/07/2020,Snatch Balance,5,20,,Snatch
12/07/2020,Snatch Balance,5,40,,Snatch
12/07/2020,Snatch Balance,5,50,,Snatch
12/07/2020,Snatch Balance,5,60,,Snatch
12/07/2020,Snatch Balance,2,65,,Snatch
12/07/2020,Snatch Balance,2,65,,Snatch
12/07/2020,Snatch Balance,2,65,,Snatch
12/07/2020,Clean,3,50,,Clean and Jerk
12/07/2020,Clean,3,60,,Clean and Jerk
12/07/2020,Clean,3,70,,Clean and Jerk
12/07/2020,Clean,2,80,,Clean and Jerk
12/07/2020,Clean,2,80,,Clean and Jerk
12/07/2020,Clean,2,80,,Clean and Jerk
12/07/2020,Front Squat,3,50,,Clean and Jerk
12/07/2020,Front Squat,3,60,,Clean and Jerk
12/07/2020,Front Squat,2,70,,Clean and Jerk
12/07/2020,Front Squat,2,80,,Clean and Jerk
12/07/2020,Front Squat,2,80,,Clean and Jerk
12/07/2020,Front Squat,2,80,,Clean and Jerk
12/07/2020,Press in Split,3,40,,Clean and Jerk
12/07/2020,Press in Split,3,40,,Clean and Jerk
12/07/2020,Press in Split,3,40,,Clean and Jerk
12/07/2020,Press in Split,3,40,,Clean and Jerk
12/07/2020,Press in Split,3,40,,Clean and Jerk
14/07/2020,Power Snatch,5,20,,Snatch
14/07/2020,Power Snatch,3,40,,Snatch
14/07/2020,Power Snatch,3,50,,Snatch
14/07/2020,Power Snatch,3,60,,Snatch
14/07/2020,Power Snatch,2,65,,Snatch
14/07/2020,Power Snatch,1,68,,Snatch
14/07/2020,Power Snatch,1,68,,Snatch
14/07/2020,Power Snatch,1,68,,Snatch
14/07/2020,Power Clean and Jerk,3,50,,Clean and Jerk
14/07/2020,Power Clean and Jerk,3,70,,Clean and Jerk
14/07/2020,Power Clean and Jerk,3,80,,Clean and Jerk
14/07/2020,Power Clean and Jerk,1,85,,Clean and Jerk
14/07/2020,Power Clean and Jerk,1,88,,Clean and Jerk
14/07/2020,Power Clean and Jerk,1,88,,Clean and Jerk
14/07/2020,Power Clean and Jerk,1,88,,Clean and Jerk
14/07/2020,Front Squat,3,50,,Clean and Jerk
14/07/2020,Front Squat,3,70,,Clean and Jerk
14/07/2020,Front Squat,3,90,,Clean and Jerk
14/07/2020,Front Squat,2,100,,Clean and Jerk
14/07/2020,Front Squat,1,105,,Clean and Jerk
14/07/2020,Front Squat,1,108,,Clean and Jerk
14/07/2020,Front Squat,1,110,,Clean and Jerk
16/07/2020,Power Snatch,3,20,,Snatch
16/07/2020,Power Snatch,3,30,,Snatch
16/07/2020,Power Snatch,3,40,,Snatch
16/07/2020,Power Snatch,3,50,,Snatch
16/07/2020,Power Snatch,3,50,,Snatch
16/07/2020,Power Snatch,3,50,,Snatch
16/07/2020,Power Clean,3,50,,Clean and Jerk
16/07/2020,Power Clean,3,60,,Clean and Jerk
16/07/2020,Power Clean,3,70,,Clean and Jerk
16/07/2020,Power Clean,3,70,,Clean and Jerk
16/07/2020,Power Clean,3,70,,Clean and Jerk
16/07/2020,Front Squat,3,70,,Clean and Jerk
16/07/2020,Front Squat,3,70,,Clean and Jerk
16/07/2020,Front Squat,3,70,,Clean and Jerk
18/07/2020,Snatch,3,30,,Snatch
18/07/2020,Snatch,3,40,,Snatch
18/07/2020,Snatch,2,50,,Snatch
18/07/2020,Snatch,2,60,,Snatch
18/07/2020,Snatch,2,65,,Snatch
18/07/2020,Snatch,1,70,,Snatch
18/07/2020,Snatch,1,74,,Snatch
18/07/2020,Snatch,1,76,,Snatch
18/07/2020,Snatch,1,78,,Snatch
18/07/2020,Snatch,1,80,,Snatch
18/07/2020,Snatch,1,82,1,Snatch
18/07/2020,Snatch,1,85,2,Snatch
18/07/2020,Snatch,1,88,3,Snatch
18/07/2020,Clean and Jerk,3,40,,Clean and Jerk
18/07/2020,Clean and Jerk,3,55,,Clean and Jerk
18/07/2020,Clean and Jerk,2,65,,Clean and Jerk
18/07/2020,Clean and Jerk,2,75,,Clean and Jerk
18/07/2020,Clean and Jerk,1,85,,Clean and Jerk
18/07/2020,Clean and Jerk,1,91,,Clean and Jerk
18/07/2020,Clean and Jerk,1,96,,Clean and Jerk
18/07/2020,Clean and Jerk,1,100,1,Clean and Jerk
18/07/2020,Clean and Jerk,1,105,2,Clean and Jerk
18/07/2020,Clean and Jerk,1,109,3,Clean and Jerk
21/07/2020,Power Snatch,5,20,,Snatch
21/07/2020,Power Snatch,3,40,,Snatch
21/07/2020,Power Snatch,3,50,,Snatch
21/07/2020,Power Snatch,3,55,,Snatch
21/07/2020,Power Snatch,3,60,,Snatch
21/07/2020,Power Snatch,3,65,,Snatch
21/07/2020,Power Snatch,3,60,,Snatch
21/07/2020,Power Snatch,3,60,,Snatch
21/07/2020,Snatch Pull,3,70,,Snatch
21/07/2020,Snatch Pull,3,80,,Snatch
21/07/2020,Snatch Pull,3,90,,Snatch
21/07/2020,Snatch Pull,3,90,,Snatch
21/07/2020,Snatch Pull,3,90,,Snatch
21/07/2020,Jerk from Rack,3,20,,Clean and Jerk
21/07/2020,Jerk from Rack,3,50,,Clean and Jerk
21/07/2020,Jerk from Rack,3,70,,Clean and Jerk
21/07/2020,Jerk from Rack,3,75,,Clean and Jerk
21/07/2020,Jerk from Rack,3,80,,Clean and Jerk
21/07/2020,Jerk from Rack,3,80,,Clean and Jerk
21/07/2020,Jerk from Rack,3,80,,Clean and Jerk
21/07/2020,Back Squat,5,20,,Clean and Jerk
21/07/2020,Back Squat,5,50,,Clean and Jerk
21/07/2020,Back Squat,5,70,,Clean and Jerk
21/07/2020,Back Squat,5,80,,Clean and Jerk
21/07/2020,Back Squat,5,90,,Clean and Jerk
21/07/2020,Back Squat,5,90,,Clean and Jerk
21/07/2020,Back Squat,5,90,,Clean and Jerk
21/07/2020,Push Press,3,40,,Clean and Jerk
21/07/2020,Push Press,3,50,,Clean and Jerk
21/07/2020,Push Press,3,55,,Clean and Jerk
21/07/2020,Push Press,3,60,,Clean and Jerk
21/07/2020,Push Press,3,65,,Clean and Jerk
21/07/2020,Push Press,1,70,,Clean and Jerk
21/07/2020,Push Press,1,80,,Clean and Jerk
21/07/2020,Push Press,1,90,,Clean and Jerk
23/07/2020,Snatch Balance,3,20,,Snatch
23/07/2020,Snatch Balance,3,40,,Snatch
23/07/2020,Snatch Balance,3,50,,Snatch
23/07/2020,Snatch Balance,3,60,,Snatch
23/07/2020,Snatch Balance,3,70,,Snatch
23/07/2020,Snatch Balance,3,80,,Snatch
23/07/2020,Snatch Balance,3,80,,Snatch
23/07/2020,Snatch Balance,3,83,,Snatch
23/07/2020,Clean,3,50,,Clean and Jerk
23/07/2020,Clean,3,70,,Clean and Jerk
23/07/2020,Clean,3,80,,Clean and Jerk
23/07/2020,Clean,3,90,,Clean and Jerk
23/07/2020,Clean,3,95,,Clean and Jerk
23/07/2020,Clean Pull,3,90,,Clean and Jerk
23/07/2020,Clean Pull,3,100,,Clean and Jerk
23/07/2020,Clean Pull,3,110,,Clean and Jerk
